"country","country_code","age","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Armenia",51,100,0,0,0.037,0.077,0.107,0.194,0.275,0.333,0.307,0.196,0.192,0.284,0.363,0.475,0.21,0.176,0.24,0.247,0.355,0.246,0.36,0.61,1.029,1.329,1.26,1.449,1.99,2.92,4.046,4.206
"China",156,0,76508,104028.189,97315.492,113733.75,135801.192,128489.793,101902.624,104978.139,133475.311,100958.574,89079.237,83407.311,84792.147,86909.916,83773.946,80769.574,75124.181,72618.56,71318.461,70864.453,69881.249,64542.386,62807.399,61336.396,60202.276,58956.743,57413.531,55477.596,53521.904,51975.669
"China",156,5,57397,70858.562,96892.63,90410.912,109195.533,132447.298,126383.742,100736.848,103911.617,132278.314,100216.183,88548.772,83045.549,84539.287,86697.797,83585.915,80605.737,74986.992,72494.473,71204.217,70756.905,69779.409,64448.186,62717.252,61249.666,60118.601,58875.964,57335.335,55401.934,53448.719
"China",156,10,54825,55406.377,68782.314,94019.156,89436.785,108240.178,131600.616,125759.492,100312.614,103533.971,131895.165,99937.406,88319.087,82875.586,84382.19,86549.459,83456.029,80493.898,74888.791,72405.146,71121.769,70679.807,69706.668,64381.16,62653.434,61188.708,60059.99,58819.587,57280.797,55349.349
"China",156,15,52245,53378.791,54122.429,67135.69,93144.258,88889.984,107783.118,131107.896,125311.951,99955.554,103222.164,131480.611,99607.779,88081.468,82651.704,84161.31,86343.058,83275.322,80324.733,74731.45,72256.126,70978.866,70541.702,69572.811,64253.079,62528.419,61066.336,59939.936,58701.431,57164.792
"China",156,20,46261,50752.346,52007.337,52625.307,66285.316,92421.827,88446.838,107260.384,130472.419,124674.637,99504.573,102614.308,130793.737,99150.437,87641.605,82220.457,83755.187,85976.862,82925.993,79990.461,74413.864,71949.294,70679.52,70248.658,69285.405,63973.549,62253.338,60795.171,59671.672,58436.352
"China",156,25,41710,44754.88,49236.72,50381.349,51796.95,65578.921,91838.869,87918.794,106610.315,129663.766,124003.096,98738.048,101835.192,130095.722,98538.658,87058.863,81687.524,83274.989,85509.007,82480.062,79564.187,74007.799,71555.829,70296.198,69872.44,68916.17,63614.229,61899.8,60446.774,59327.468
"China",156,30,41132,40172.46,43188.436,47456.548,49401.984,51131.768,65052.346,91181.097,87287.975,105836.316,128860.808,123038.204,97909.974,101172.868,129335.894,97898.058,86496.159,81196.946,82801.44,85051.047,82048.28,79154.167,73621.053,71184.679,69935.882,69520.503,68572.486,63282.604,61575.27,60128.427
"China",156,35,37136,39396.785,38508.116,41326.38,46311.266,48651.65,50620.617,64466.332,90408.934,86543.847,105054.673,127766.936,122008.122,97227.455,100508.332,128568.614,97306.477,86000.628,80745.335,82369.04,84635.681,81660.912,78791.496,73284.938,70865.468,69628.98,69223.383,68284.939,63009.515,61310.894
"China",156,40,32148,34990.611,37303.292,36429.453,40026.297,45413.653,48001.777,50006.914,63737.334,89420.562,85703.252,103951.386,126521.7,121045.567,96500.286,99792.996,127756.112,96712.815,85495.052,80293.136,81939.237,84224.215,81283.47,78443.581,72968.987,70569.915,69348.409,68954.832,68028.451,62772.207
"China",156,45,29044,29554.476,32559.634,34731.155,34906.255,38926.925,44551.651,47175.341,49222.584,62765.35,88196.802,84546.112,102621.774,125185.735,119896.829,95616.727,98945.117,126777.815,96002.686,84900.298,79768.167,81441.45,83749.197,80852.622,78050.143,72618.023,70245.621,69043.87,68666.55,67757.037
"China",156,50,23623,26241.094,26831.105,29568.701,32757.765,33449.392,37726.884,43323.437,46041.059,48040.751,61389.522,86474.203,82994.886,100966.062,123411.667,118301.057,94418.636,97798.726,125426.169,95038.139,84102.444,79069.713,80781.003,83120.612,80284.811,77535.527,72164.332,69830.016,68657.758,68304.557
"China",156,55,21285,20716.423,22754.214,23266.483,27166.694,30611.374,31791.706,36044.303,41653.256,44229.245,46278.137,59462.272,83986.382,80801.227,98623.404,120758.96,115930.475,92657.219,96107.431,123425.867,93626.553,82943.186,78060.698,79829.045,82211.766,79466.335,76795.747,71516.065,69240.985,68114.694
"China",156,60,16550,17182.944,16555.71,18302.995,20393.388,24330.551,28134.829,29460.573,33643.619,38912.25,41527.93,43776.461,56483.425,80075.195,77489.158,94877.428,116523.525,112165.5,89874.268,93449.016,120290.038,91431.372,81152.341,76509.851,78364.075,80814.116,78209.015,75661.651,70530.463,68351.987
"China",156,65,12441,11875.612,12269.486,11973.995,14948.088,17176.004,21135.842,24814.199,26234.688,29930.802,34916.266,37636.185,39884.652,51726.771,74147.053,72163.583,88859.625,109722.156,106129.042,85428.977,89212.641,115291.48,87941.711,78308.649,74035.607,76018.217,78566.963,76182.862,73837.545,68949.852
"China",156,70,6968,7811.282,7220.566,7597.434,8917.531,11505.935,13591.228,17085.74,20397.44,21415.403,24700.818,29231.649,31723.595,33967.904,44950.406,65118.064,64027.165,79604.276,99198.734,96749.696,78492.708,82559.931,107393.355,82395.5,73735.708,70020.241,72175.089,74854.4,72822.958,70803.156
"China",156,75,3636,3439.303,3575.063,3595.492,4824.639,5859.722,7782.727,9424.565,12096.496,14550.561,15444.573,18061.257,21588.815,23959.861,26545.735,35775.912,52742.04,52694.924,66521.367,84115.366,83129.802,68275.568,72628.721,95441.563,73855.274,66594.383,63663.046,66016.055,68860.151,67360.618
